"Name","Image.ID","Image.name","Annotation.status","Points","tile","site","zone","meta","com_treat","meta_treat","time_point","period","Date","BARE","CYANOB","AMPH","BEM","BTA","CCA","CHAET","Cldph","DICO","ECTO","GEM","GLPS","LOBO","Padina","POLY","RHIZO","RODO","RPu","RSVG","SYM","TURB","Turf"
"p2142407.jpg","4027583","P2142407.jpg","Confirmed",100,550,1,"C","5","S","simple","T5",NA,"2/14/24",7.4468085106383,0,0,14.8936170212766,5.31914893617021,39.3617021276596,0,0,0,0,1.06382978723404,0,0,13.8297872340426,0,0,0,0,0,0,0,18.0851063829787
"p2142408.jpg","4027584","P2142408.jpg","Confirmed",100,422,1,"C","5","S","simple","T5",NA,"2/14/24",6.45161290322581,0,0,11.8279569892473,2.1505376344086,34.4086021505376,0,0,2.1505376344086,0,0,0,0,10.752688172043,0,0,0,0,0,0,0,32.258064516129
"p2142412.jpg","4027585","P2142412.jpg","Confirmed",100,371,1,"C","8","S","simple","T5",NA,"2/14/24",2.06185567010309,0,0,19.5876288659794,1.03092783505155,47.4226804123711,0,0,0,0,1.03092783505155,0,0,0,0,0,0,0,0,0,0,28.8659793814433
"p2142413.jpg","4027586","P2142413.jpg","Confirmed",100,449,1,"C","8","S","simple","T5",NA,"2/14/24",5.20833333333333,0,0,15.625,1.04166666666667,52.0833333333333,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,22.9166666666667
"p2142418.jpg","4027587","P2142418.jpg","Confirmed",100,235,1,"C","11","C","complex","T5",NA,"2/14/24",0,0,2.08333333333333,15.625,16.6666666666667,38.5416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0833333333333
"p2142419.jpg","4027588","P2142419.jpg","Confirmed",100,254,1,"C","11","C","complex","T5",NA,"2/14/24",2.17391304347826,0,5.43478260869565,26.0869565217391,14.1304347826087,22.8260869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3478260869565
"p2142422.jpg","4027589","P2142422.jpg","Confirmed",100,103,1,"C","9","C","complex","T5",NA,"2/14/24",0,0,1.06382978723404,11.7021276595745,17.0212765957447,56.3829787234042,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12765957446809,0,11.7021276595745
"p2142424.jpg","4027590","P2142424.jpg","Confirmed",100,49,1,"C","9","C","complex","T5",NA,"2/14/24",4.49438202247191,0,0,14.6067415730337,6.74157303370786,58.4269662921348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7303370786517
"p2142429.jpg","4027591","P2142429.jpg","Confirmed",100,507,1,"C","15","S","mix","T5",NA,"2/14/24",2.22222222222222,0,0,37.7777777777778,1.11111111111111,28.8888888888889,0,0,0,0,1.11111111111111,0,0,0,0,0,0,0,0,1.11111111111111,0,27.7777777777778
"p2142430.jpg","4027592","P2142430.jpg","Confirmed",100,186,1,"C","15","C","mix","T5",NA,"2/14/24",0,0,0,17.0212765957447,2.12765957446809,40.4255319148936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4255319148936
"p2142433.jpg","4027593","P2142433.jpg","Confirmed",100,466,1,"C","14","S","simple","T5",NA,"2/14/24",1.05263157894737,0,1.05263157894737,11.5789473684211,10.5263157894737,38.9473684210526,0,0,0,0,0,0,0,21.0526315789474,0,0,0,0,0,0,0,15.7894736842105
"p2142434.jpg","4027594","P2142434.jpg","Confirmed",100,379,1,"C","14","S","simple","T5",NA,"2/14/24",0,0,0,0,0,2,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,2
"p2142508.jpg","4027622","P2142508.jpg","Confirmed",100,143,3,"C","15","C","complex","T5",NA,"2/14/24",1.11111111111111,0,1.11111111111111,10,5.55555555555556,45.5555555555556,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0,0,0,1.11111111111111,34.4444444444444
"p2142509.jpg","4027623","P2142509.jpg","Confirmed",100,111,3,"C","15","C","complex","T5",NA,"2/14/24",0,0,0,10.4166666666667,3.125,23.9583333333333,0,0,0,0,1.04166666666667,0,0,0,0,0,0,0,0,0,0,61.4583333333333
"p2142512.jpg","4027624","P2142512.jpg","Confirmed",100,404,3,"C","14","S","simple","T5",NA,"2/14/24",1.17647058823529,1.17647058823529,0,15.2941176470588,0,71.7647058823529,0,0,0,0,0,0,3.52941176470588,0,0,0,0,0,0,0,0,7.05882352941176
"p2142513.jpg","4027625","P2142513.jpg","Confirmed",100,450,3,"C","14","S","simple","T5",NA,"2/14/24",4.3010752688172,0,1.0752688172043,7.52688172043011,2.1505376344086,83.8709677419355,0,0,0,0,1.0752688172043,0,0,0,0,0,0,0,0,0,0,0
"p2142517.jpg","4027626","P2142517.jpg","Confirmed",100,118,3,"C","13","C","mix","T5",NA,"2/14/24",3.19148936170213,0,0,26.5957446808511,9.57446808510638,51.063829787234,0,0,0,0,0,0,9.57446808510638,0,0,0,0,0,0,0,0,0
"p2142518.jpg","4027627","P2142518.jpg","Confirmed",100,423,3,"C","13","S","mix","T5",NA,"2/14/24",12.5,0,0,10.4166666666667,0,76.0416666666667,0,0,0,0,1.04166666666667,0,0,0,0,0,0,0,0,0,0,0
"p2142521.jpg","4027628","P2142521.jpg","Confirmed",100,154,3,"C","11","C","complex","T5",NA,"2/14/24",5.26315789473684,0,0,14.7368421052632,11.5789473684211,51.5789473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8421052631579
"p2142522.jpg","4027629","P2142522.jpg","Confirmed",100,245,3,"C","11","C","complex","T5",NA,"2/14/24",0,0,1.11111111111111,13.3333333333333,23.3333333333333,53.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,7.77777777777778
"p2142525.jpg","4027630","P2142525.jpg","Confirmed",100,106,3,"C","9","C","mix","T5",NA,"2/14/24",2.08333333333333,0,2.08333333333333,13.5416666666667,1.04166666666667,64.5833333333333,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,13.5416666666667
"p2142527.jpg","4027631","P2142527.jpg","Confirmed",100,491,3,"C","9","S","mix","T5",NA,"2/14/24",1.17647058823529,0,0,20,1.17647058823529,62.3529411764706,0,0,0,0,4.70588235294118,0,0,0,0,0,0,0,0,0,0,10.5882352941176
"p2142530.jpg","4027632","P2142530.jpg","Confirmed",100,114,3,"C","10","C","complex","T5",NA,"2/14/24",3.26086956521739,0,0,21.7391304347826,9.78260869565217,50,0,0,0,0,1.08695652173913,0,0,0,0,0,0,0,0,0,0,14.1304347826087
"p2142531.jpg","4027633","P2142531.jpg","Confirmed",100,52,3,"C","10","C","complex","T5",NA,"2/14/24",8.42105263157895,0,1.05263157894737,12.6315789473684,12.6315789473684,43.1578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1052631578947
"p2142535.jpg","4027634","P2142535.jpg","Confirmed",100,536,3,"C","8","S","simple","T5",NA,"2/14/24",5.61797752808989,0,0,13.4831460674157,0,79.7752808988764,0,0,0,0,1.12359550561798,0,0,0,0,0,0,0,0,0,0,0
"p2142536.jpg","4027635","P2142536.jpg","Confirmed",100,437,3,"C","8","S","simple","T5",NA,"2/14/24",3.52941176470588,0,0,7.05882352941176,0,87.0588235294118,0,0,0,0,2.35294117647059,0,0,0,0,0,0,0,0,0,0,0
"p2142539.jpg","4027636","P2142539.jpg","Confirmed",100,538,3,"C","7","S","simple","T5",NA,"2/14/24",5.74712643678161,0,0,16.0919540229885,0,73.5632183908046,0,0,0,0,4.59770114942529,0,0,0,0,0,0,0,0,0,0,0
"p2142540.jpg","4027637","P2142540.jpg","Confirmed",100,553,3,"C","7","S","simple","T5",NA,"2/14/24",6.59340659340659,0,0,15.3846153846154,1.0989010989011,63.7362637362637,0,0,0,0,1.0989010989011,0,0,0,0,0,0,0,0,0,0,12.0879120879121
"p2142543.jpg","4027638","P2142543.jpg","Confirmed",100,176,3,"C","6","C","mix","T5",NA,"2/14/24",0,0,2.29885057471264,14.9425287356322,6.89655172413793,55.1724137931034,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14942528735632,0,19.5402298850575
"p2142544.jpg","4027639","P2142544.jpg","Confirmed",100,397,3,"C","6","S","mix","T5",NA,"2/14/24",2.17391304347826,0,0,13.0434782608696,2.17391304347826,51.0869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5217391304348
"p2142547.jpg","4027640","P2142547.jpg","Confirmed",100,163,3,"C","5","C","mix","T5",NA,"2/14/24",3.19148936170213,0,10.6382978723404,30.8510638297872,13.8297872340426,26.5957446808511,0,0,0,0,1.06382978723404,0,0,0,1.06382978723404,0,0,0,0,0,0,12.7659574468085
"p2142548.jpg","4027641","P2142548.jpg","Confirmed",100,388,3,"C","5","S","mix","T5",NA,"2/14/24",1.06382978723404,0,8.51063829787234,13.8297872340426,26.5957446808511,6.38297872340426,0,1.06382978723404,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5531914893617
"p2142551.jpg","4027642","P2142551.jpg","Confirmed",100,529,3,"C","4","S","simple","T5",NA,"2/14/24",0,0,0,11.3636363636364,0,86.3636363636364,0,0,0,0,1.13636363636364,0,0,0,0,0,0,0,0,0,0,1.13636363636364
"p2142552.jpg","4027643","P2142552.jpg","Confirmed",100,407,3,"C","4","S","simple","T5",NA,"2/14/24",0,0,0,11.9565217391304,1.08695652173913,80.4347826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52173913043478
"p2142557.jpg","4027644","P2142557.jpg","Confirmed",100,115,3,"C","3","C","complex","T5",NA,"2/14/24",5.15463917525773,0,2.06185567010309,30.9278350515464,11.340206185567,2.06185567010309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03092783505155,47.4226804123711
"p2142558.jpg","4027645","P2142558.jpg","Confirmed",100,182,3,"C","3","C","complex","T5",NA,"2/14/24",1.04166666666667,0,7.29166666666667,7.29166666666667,30.2083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1666666666667
"p2142561.jpg","4027646","P2142561.jpg","Confirmed",100,547,3,"C","2","S","mix","T5",NA,"2/14/24",4.12371134020619,0,1.03092783505155,11.340206185567,32.9896907216495,2.06185567010309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4536082474227
"p2142562.jpg","4027647","P2142562.jpg","Confirmed",100,208,3,"C","2","C","mix","T5",NA,"2/14/24",0,0,0,5.10204081632653,3.06122448979592,4.08163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.7551020408163
"p2142566.jpg","4027648","P2142566.jpg","Confirmed",100,116,3,"C","1","C","complex","T5",NA,"2/14/24",1.13636363636364,0,0,11.3636363636364,2.27272727272727,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27272727272727,0,7.95454545454545
"p2142567.jpg","4027649","P2142567.jpg","Confirmed",100,127,3,"C","1","C","complex","T5",NA,"2/14/24",0,0,1.14942528735632,21.8390804597701,4.59770114942529,65.5172413793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89655172413793
"p2142570.jpg","4027650","P2142570.jpg","Confirmed",100,496,3,"C","12","S","simple","T5",NA,"2/14/24",1.05263157894737,0,0,11.5789473684211,0,84.2105263157895,0,0,0,0,3.1578947368421,0,0,0,0,0,0,0,0,0,0,0
"p2142571.jpg","4027651","P2142571.jpg","Confirmed",100,376,3,"C","12","S","simple","T5",NA,"2/14/24",4.34782608695652,0,0,10.8695652173913,0,84.7826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p2152576.jpg","4027652","P2152576.jpg","Confirmed",100,323,1,"A","7","S","simple","T5",NA,"2/15/24",6.74157303370786,0,0,13.4831460674157,0,76.4044943820225,0,0,0,0,2.24719101123596,0,0,0,1.12359550561798,0,0,0,0,0,0,0
"p2152579.jpg","4027653","P2152579.jpg","Confirmed",100,402,1,"A","7","S","simple","T5",NA,"2/15/24",4.44444444444444,0,0,16.6666666666667,0,73.3333333333333,0,0,0,0,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0
"p2152582.jpg","4027654","P2152582.jpg","Confirmed",100,523,1,"A","11","S","mix","T5",NA,"2/15/24",1.08695652173913,0,0,13.0434782608696,0,82.6086956521739,0,0,0,0,3.26086956521739,0,0,0,0,0,0,0,0,0,0,0
"p2152583.jpg","4027655","P2152583.jpg","Confirmed",100,139,1,"A","11","C","mix","T5",NA,"2/15/24",1.0989010989011,0,1.0989010989011,15.3846153846154,5.49450549450549,71.4285714285714,0,0,0,0,0,0,0,0,0,0,1.0989010989011,0,0,0,0,4.3956043956044
"p2152587.jpg","4027656","P2152587.jpg","Confirmed",100,181,1,"A","10","C","complex","T5",NA,"2/15/24",2.24719101123596,0,1.12359550561798,29.2134831460674,6.74157303370786,55.0561797752809,0,0,0,0,2.24719101123596,0,3.37078651685393,0,0,0,0,0,0,0,0,0
"p2152588.jpg","4027657","P2152588.jpg","Confirmed",100,205,1,"A","10","C","complex","T5",NA,"2/15/24",0,0,0,12.0879120879121,14.2857142857143,60.4395604395604,0,0,0,2.1978021978022,5.49450549450549,0,0,0,0,0,1.0989010989011,0,0,0,0,4.3956043956044
"p2152592.jpg","4027658","P2152592.jpg","Confirmed",100,485,1,"A","6","S","mix","T5",NA,"2/15/24",4.21052631578947,0,0,9.47368421052632,0,85.2631578947368,0,0,0,0,1.05263157894737,0,0,0,0,0,0,0,0,0,0,0
"p2152593.jpg","4027659","P2152593.jpg","Confirmed",100,214,1,"A","6","C","mix","T5",NA,"2/15/24",0,0,0,26.0869565217391,4.34782608695652,58.695652173913,0,0,0,0,1.08695652173913,0,0,0,0,0,0,0,0,1.08695652173913,0,8.69565217391304
"p2152596.jpg","4027660","P2152596.jpg","Confirmed",100,133,1,"A","3","C","complex","T5",NA,"2/15/24",2.27272727272727,0,4.54545454545455,20.4545454545455,18.1818181818182,47.7272727272727,0,0,0,0,1.13636363636364,0,0,0,0,0,0,0,0,0,0,5.68181818181818
"p2152597.jpg","4027661","P2152597.jpg","Confirmed",100,126,1,"A","3","C","complex","T5",NA,"2/15/24",1.06382978723404,0,1.06382978723404,19.1489361702128,18.0851063829787,45.7446808510638,0,0,0,0,4.25531914893617,0,0,0,0,0,0,0,0,0,0,10.6382978723404
"p2152600.jpg","4027662","P2152600.jpg","Confirmed",100,239,1,"A","5","C","complex","T5",NA,"2/15/24",6.25,0,2.08333333333333,27.0833333333333,12.5,48.9583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
"p2152604.jpg","4027663","P2152604.jpg","Confirmed",100,454,1,"A","9","S","simple","T5",NA,"2/15/24",1.13636363636364,0,0,4.54545454545455,0,85.2272727272727,0,0,0,0,5.68181818181818,0,3.40909090909091,0,0,0,0,0,0,0,0,0
"p2152605.jpg","4027664","P2152605.jpg","Confirmed",100,522,1,"A","9","S","simple","T5",NA,"2/15/24",1.16279069767442,0,0,16.2790697674419,0,80.2325581395349,0,0,0,0,1.16279069767442,0,0,0,1.16279069767442,0,0,0,0,0,0,0
"p2152607.jpg","4027665","P2152607.jpg","Confirmed",100,543,1,"A","14","S","simple","T5",NA,"2/15/24",13.6363636363636,0,0,10.2272727272727,0,70.4545454545455,0,0,0,0,2.27272727272727,0,0,0,3.40909090909091,0,0,0,0,0,0,0
"p2152609.jpg","4027666","P2152609.jpg","Confirmed",100,453,1,"A","14","S","simple","T5",NA,"2/15/24",1.08695652173913,0,0,5.43478260869565,6.52173913043478,73.9130434782609,0,0,0,0,1.08695652173913,0,3.26086956521739,0,3.26086956521739,0,0,0,0,0,0,5.43478260869565
"p2152696.jpg","4027699","P2152696.jpg","Confirmed",100,439,2,"A","6","S","mix","T5",NA,"2/15/24",4.76190476190476,0,0,14.2857142857143,1.19047619047619,79.7619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p2152697.jpg","4027700","P2152697.jpg","Confirmed",100,237,2,"A","6","C","mix","T5",NA,"2/15/24",3.26086956521739,0,1.08695652173913,22.8260869565217,17.3913043478261,46.7391304347826,0,0,0,0,2.17391304347826,0,0,0,0,0,3.26086956521739,0,0,3.26086956521739,0,0
"p2152700.jpg","4027701","P2152700.jpg","Confirmed",100,251,2,"A","7","C","complex","T5",NA,"2/15/24",6.31578947368421,0,0,15.7894736842105,0,76.8421052631579,0,0,0,0,1.05263157894737,0,0,0,0,0,0,0,0,0,0,0
"p2152701.jpg","4027702","P2152701.jpg","Confirmed",100,160,2,"A","7","C","complex","T5",NA,"2/15/24",64.2105263157895,0,1.05263157894737,11.5789473684211,1.05263157894737,18.9473684210526,0,0,0,1.05263157894737,2.10526315789474,0,0,0,0,0,0,0,0,0,0,0
"p2152704.jpg","4027703","P2152704.jpg","Confirmed",100,552,2,"A","5","S","simple","T5",NA,"2/15/24",5.74712643678161,0,0,16.0919540229885,1.14942528735632,77.0114942528736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p2152705.jpg","4027704","P2152705.jpg","Confirmed",100,322,2,"A","5","S","simple","T5",NA,"2/15/24",7.60869565217391,0,0,7.60869565217391,0,83.695652173913,0,0,0,0,1.08695652173913,0,0,0,0,0,0,0,0,0,0,0
"p2152709.jpg","4027705","P2152709.jpg","Confirmed",100,320,2,"A","2","S","simple","T5",NA,"2/15/24",12.0481927710843,0,0,13.2530120481928,0,71.0843373493976,0,0,0,0,3.6144578313253,0,0,0,0,0,0,0,0,0,0,0
"p2152711.jpg","4027706","P2152711.jpg","Confirmed",100,378,2,"A","2","S","simple","T5",NA,"2/15/24",9.30232558139535,0,0,12.7906976744186,0,74.4186046511628,0,0,0,0,3.48837209302326,0,0,0,0,0,0,0,0,0,0,0
"p2152715.jpg","4027707","P2152715.jpg","Confirmed",100,406,2,"A","3","S","mix","T5",NA,"2/15/24",3.33333333333333,0,0,5.55555555555556,0,87.7777777777778,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0
"p2152716.jpg","4027708","P2152716.jpg","Confirmed",100,268,2,"A","3","C","mix","T5",NA,"2/15/24",4.34782608695652,0,5.43478260869565,19.5652173913043,10.8695652173913,54.3478260869565,0,0,0,0,2.17391304347826,0,0,0,0,0,0,0,0,2.17391304347826,0,1.08695652173913
"p2152719.jpg","4027709","P2152719.jpg","Confirmed",100,457,2,"A","8","S","simple","T5",NA,"2/15/24",24.1758241758242,0,0,19.7802197802198,0,56.043956043956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p2152720.jpg","4027710","P2152720.jpg","Confirmed",100,482,2,"A","8","S","simple","T5",NA,"2/15/24",8.79120879120879,0,0,20.8791208791209,0,63.7362637362637,0,0,0,0,6.59340659340659,0,0,0,0,0,0,0,0,0,0,0
"p2152722.jpg","4027711","P2152722.jpg","Confirmed",100,403,2,"A","14","S","simple","T5",NA,"2/15/24",2.1978021978022,0,0,3.2967032967033,0,94.5054945054945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p2152723.jpg","4027712","P2152723.jpg","Confirmed",100,504,2,"A","14","S","simple","T5",NA,"2/15/24",4.59770114942529,0,0,14.9425287356322,1.14942528735632,78.1609195402299,0,0,0,0,1.14942528735632,0,0,0,0,0,0,0,0,0,0,0
"p2152726.jpg","4027713","P2152726.jpg","Confirmed",100,372,2,"A","13","S","mix","T5",NA,"2/15/24",20,0,0,8.88888888888889,2.22222222222222,66.6666666666667,0,0,0,0,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0
"p2152727.jpg","4027714","P2152727.jpg","Confirmed",100,234,2,"A","13","C","mix","T5",NA,"2/15/24",3.2967032967033,0,4.3956043956044,18.6813186813187,9.89010989010989,53.8461538461538,0,0,0,0,0,0,0,0,1.0989010989011,0,0,0,0,1.0989010989011,0,7.69230769230769
"p2152730.jpg","4027715","P2152730.jpg","Confirmed",100,549,2,"A","9","S","mix","T5",NA,"2/15/24",2.1978021978022,0,0,28.5714285714286,0,63.7362637362637,0,0,0,0,5.49450549450549,0,0,0,0,0,0,0,0,0,0,0
"p2152731.jpg","4027716","P2152731.jpg","Confirmed",100,174,2,"A","9","C","mix","T5",NA,"2/15/24",9.09090909090909,0,4.54545454545455,21.5909090909091,3.40909090909091,42.0454545454545,0,0,0,0,5.68181818181818,0,0,0,0,2.27272727272727,0,0,0,0,0,11.3636363636364
"p2152739.jpg","4027719","P2152739.jpg","Confirmed",100,242,2,"A","15","C","complex","T5",NA,"2/15/24",2.29885057471264,0,0,8.04597701149425,14.9425287356322,64.367816091954,0,0,0,9.19540229885057,0,0,0,0,0,0,0,0,0,0,0,1.14942528735632
"p2152740.jpg","4027720","P2152740.jpg","Confirmed",100,244,2,"A","15","C","complex","T5",NA,"2/15/24",5.95238095238095,0,1.19047619047619,17.8571428571429,9.52380952380952,60.7142857142857,0,0,0,0,1.19047619047619,0,0,0,0,0,0,0,0,1.19047619047619,0,2.38095238095238
"p2152744.jpg","4027721","P2152744.jpg","Confirmed",100,255,2,"A","10","C","complex","T5",NA,"2/15/24",4.54545454545455,9.09090909090909,0,12.5,9.09090909090909,60.2272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40909090909091,0,1.13636363636364
"p2152745.jpg","4027722","P2152745.jpg","Confirmed",100,112,2,"A","10","C","complex","T5",NA,"2/15/24",5.26315789473684,1.05263157894737,1.05263157894737,15.7894736842105,12.6315789473684,52.6315789473684,0,0,0,0,3.1578947368421,0,4.21052631578947,0,0,0,1.05263157894737,0,0,0,0,3.1578947368421
"p2152749.jpg","4027723","P2152749.jpg","Confirmed",100,510,2,"A","11","S","simple","T5",NA,"2/15/24",10.3448275862069,0,0,5.74712643678161,6.89655172413793,62.0689655172414,0,0,0,0,3.44827586206897,0,0,0,11.4942528735632,0,0,0,0,0,0,0
"p2152752.jpg","4027724","P2152752.jpg","Confirmed",100,321,2,"A","12","S","mix","T5",NA,"2/15/24",7.4468085106383,0,0,8.51063829787234,0,79.7872340425532,0,0,0,0,1.06382978723404,0,0,3.19148936170213,0,0,0,0,0,0,0,0
"p2152820.jpg","4027756","P2152820.jpg","Confirmed",100,433,2,"C","3","S","mix","T5",NA,"2/15/24",0,0,3.125,1.04166666666667,5.20833333333333,1.04166666666667,0,0,0,0,1.04166666666667,0,0,0,0,0,0,0,0,0,1.04166666666667,87.5
"p2152821.jpg","4027757","P2152821.jpg","Confirmed",100,197,2,"C","3","C","mix","T5",NA,"2/15/24",0,0,1.01010101010101,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.959595959596
"p2152824.jpg","4027758","P2152824.jpg","Confirmed",100,177,2,"C","4","C","complex","T5",NA,"2/15/24",5.49450549450549,0,10.989010989011,3.2967032967033,13.1868131868132,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1758241758242
